target	index	A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q60612_WT		8:5	Not enough data in minority class of the training set for all 5 folds										
Q60612_WT	Fold 1	5:1		0.0	0.8333333333333334	0.5	0.0	1.0	0.0	0.8333333333333334	0.0	0.4	0.6
Q60612_WT	Fold 2	4:2		0.6324555320336759	0.8333333333333334	0.75	0.5	1.0	1.0	0.8	0.6666666666666666	0.1875	0.8125
Q60612_WT	Fold 3	4:1		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q60612_WT	Fold 4	4:1		0.6123724356957946	0.8	0.875	1.0	0.75	0.5	1.0	0.6666666666666666	0.0	1.0
Q60612_WT	Fold 5	4:1		0.0	0.8	0.5	0.0	1.0	0.0	0.8	0.0	1.0	0.0
Q60612_WT	Mean	-		0.44896559354589416	0.8533333333333333	0.725	0.5	0.95	0.5	0.8866666666666667	0.4666666666666666	0.3175	0.6825
Q60612_WT	SD	-		0.3575727149965247	0.0683130051063973	0.18257418583505536	0.408248290463863	0.09128709291752768	0.408248290463863	0.08520128672302582	0.36514837167011077	0.3393928402309041	0.3393928402309041
Q60612_WT	Test set	8:5		-0.22821773229381923	0.5384615384615384	0.4375	0.0	0.875	0.0	0.5833333333333334	0.0	0.45	0.55
P28647_WT	Fold 1	14:14		0.35805743701971643	0.6785714285714286	0.6785714285714286	0.7142857142857143	0.6428571428571429	0.6666666666666666	0.6923076923076923	0.689655172413793	0.29591836734693877	0.7040816326530612
P28647_WT	Fold 2	14:13		0.7032967032967034	0.8518518518518519	0.8516483516483516	0.8461538461538461	0.8571428571428571	0.8461538461538461	0.8571428571428571	0.8461538461538461	0.12637362637362637	0.8736263736263736
P28647_WT	Fold 3	14:13		0.6318681318681318	0.8148148148148148	0.8159340659340659	0.8461538461538461	0.7857142857142857	0.7857142857142857	0.8461538461538461	0.8148148148148148	0.08241758241758242	0.9175824175824177
P28647_WT	Fold 4	14:13		0.4065934065934066	0.7037037037037037	0.7032967032967032	0.6923076923076923	0.7142857142857143	0.6923076923076923	0.7142857142857143	0.6923076923076923	0.2142857142857143	0.7857142857142857
P28647_WT	Fold 5	14:13		0.34871490092681434	0.6666666666666666	0.6593406593406593	0.46153846153846156	0.8571428571428571	0.75	0.631578947368421	0.5714285714285714	0.15384615384615388	0.8461538461538461
P28647_WT	Mean	-		0.4897061159409545	0.7431216931216931	0.7417582417582417	0.712087912087912	0.7714285714285715	0.7481684981684982	0.7482938114517061	0.7228720194237435	0.17456828885400316	0.8254317111459969
P28647_WT	SD	-		0.135369000394855	0.06895413539580122	0.07052471237908481	0.12852915619528305	0.07604152106033954	0.05884605219096906	0.08097124679726057	0.09002272063599767	0.0677583949298013	0.06775839492980132
P28647_WT	Test set	25:8		0.4073091397134585	0.6666666666666666	0.7375	0.875	0.6	0.4117647058823529	0.9375	0.56	0.21999999999999997	0.78
Q61618_WT		33:1	Not enough data in minority class of the training set for all 5 folds										
P25099_WT	Fold 1	94:84		0.5263515309072961	0.7640449438202247	0.7607649442755826	0.7023809523809523	0.8191489361702128	0.7763157894736842	0.7549019607843137	0.7374999999999999	0.15260891590678824	0.8473910840932117
P25099_WT	Fold 2	94:84		0.5711779940717727	0.7865168539325843	0.7845744680851063	0.75	0.8191489361702128	0.7875	0.7857142857142857	0.7682926829268292	0.14019756838905773	0.8598024316109423
P25099_WT	Fold 3	94:83		0.7853861321645007	0.8926553672316384	0.8932965906177903	0.9036144578313253	0.8829787234042553	0.872093023255814	0.9120879120879121	0.8875739644970415	0.05267880030761343	0.9473211996923866
P25099_WT	Fold 4	94:83		0.6479910503755576	0.8248587570621468	0.8231222763394002	0.7951807228915663	0.851063829787234	0.825	0.8247422680412371	0.8098159509202455	0.10510125608818251	0.8948987439118175
P25099_WT	Fold 5	93:84		0.5827652286951926	0.7909604519774012	0.7872503840245776	0.7142857142857143	0.8602150537634409	0.821917808219178	0.7692307692307693	0.7643312101910829	0.11943164362519201	0.880568356374808
P25099_WT	Mean	-		0.622734387242864	0.8118072748047991	0.8098017326684914	0.7730923694779117	0.8465110958590711	0.8165653241897353	0.8093354391717036	0.7935027617070398	0.11400363686336679	0.8859963631366332
P25099_WT	SD	-		0.08229898689724284	0.04095157894624522	0.0422263997351826	0.06647743431110209	0.02249366308139854	0.03068098303508682	0.051518262259273744	0.047851067813636655	0.03174361048110227	0.03174361048110228
P25099_WT	Test set	96:82		0.24219360078685834	0.5842696629213483	0.6048018292682926	0.8658536585365854	0.34375	0.5298507462686567	0.75	0.6574074074074074	0.31389735772357724	0.6861026422764228
P29275_WT	Fold 1	214:85		0.5846069762828594	0.8394648829431438	0.7672897196261682	0.6	0.9345794392523364	0.7846153846153846	0.8547008547008547	0.6799999999999999	0.08383727322704781	0.9161627267729522
P29275_WT	Fold 2	214:85		0.5523103556624325	0.8260869565217391	0.7579439252336448	0.6	0.9158878504672897	0.7391304347826086	0.8521739130434782	0.6623376623376623	0.1353490929081913	0.8646509070918087
P29275_WT	Fold 3	214:85		0.6681818125736786	0.8695652173913043	0.8166849917537109	0.6941176470588235	0.9392523364485982	0.8194444444444444	0.8854625550660793	0.751592356687898	0.06948873007146782	0.9305112699285321
P29275_WT	Fold 4	214:84		0.6896670121581854	0.8791946308724832	0.8182576769025367	0.6785714285714286	0.9579439252336449	0.8636363636363636	0.8836206896551724	0.76	0.08717178460169112	0.9128282153983088
P29275_WT	Fold 5	214:84		0.6143277914540433	0.8489932885906041	0.793613707165109	0.6666666666666666	0.9205607476635514	0.7671232876712328	0.8755555555555555	0.713375796178344	0.09062082777036047	0.9093791722296395
P29275_WT	Mean	-		0.6218187896262398	0.852660995263855	0.7907580041362341	0.6478711484593837	0.9336448598130842	0.7947899830300068	0.8703027136042281	0.7134611630407808	0.0932935417157517	0.9067064582842482
P29275_WT	SD	-		0.046592502429018454	0.017717954791843772	0.022598377084171322	0.03655546253294899	0.01359697996435839	0.039400973732277696	0.012954105133250432	0.035007428540609814	0.02028701870346173	0.020287018703461702
P29275_WT	Test set	246:237		0.44796996859117555	0.722567287784679	0.7211587938664197	0.6455696202531646	0.7967479674796748	0.7536945812807881	0.7	0.6954545454545454	0.19033652361840075	0.8096634763815992
P0DMS8_WT	Fold 1	313:153		0.5454880660403599	0.8068669527896996	0.7559982459437449	0.6078431372549019	0.9041533546325878	0.7560975609756098	0.8250728862973761	0.6739130434782609	0.12752406606945227	0.8724759339305477
P0DMS8_WT	Fold 2	313:153		0.6174663387271287	0.8347639484978541	0.8001524358412162	0.6993464052287581	0.9009584664536742	0.7753623188405797	0.8597560975609756	0.7353951890034364	0.1448766940215916	0.8551233059784084
P0DMS8_WT	Fold 3	312:153		0.5506219760756936	0.8086021505376344	0.759112619406737	0.6143790849673203	0.9038461538461539	0.7580645161290323	0.8269794721407625	0.6787003610108303	0.1263826043237808	0.8736173956762193
P0DMS8_WT	Fold 4	312:153		0.5938152862597476	0.8258064516129032	0.7835910005027652	0.6601307189542484	0.907051282051282	0.7769230769230769	0.844776119402985	0.7137809187279152	0.102061337355455	0.897938662644545
P0DMS8_WT	Fold 5	312:153		0.5890815573165255	0.8236559139784946	0.7819884364002011	0.6601307189542484	0.9038461538461539	0.7709923664122137	0.844311377245509	0.7112676056338028	0.13381933970169263	0.8661806602983073
P0DMS8_WT	Mean	-		0.579294644883891	0.8199390834833171	0.7761685476189328	0.6483660130718953	0.9039710821659703	0.7674879678561024	0.8401791905295216	0.702611423570849	0.12693280829439443	0.8730671917056055
P0DMS8_WT	SD	-		0.024928957731523874	0.009724746011105982	0.015066168299348124	0.030749069741834154	0.0017620027518763606	0.007977575938509498	0.011718183904643955	0.021094226376734082	0.012836469703198308	0.012836469703198336
P0DMS8_WT	Test set	471:414		0.2464852060849233	0.6271186440677966	0.6189882765623558	0.4927536231884058	0.7452229299363057	0.6296296296296297	0.6256684491978609	0.5528455284552846	0.2851728771141676	0.7148271228858323
P30543_WT	Fold 1	93:75		0.6779408478757878	0.8392857142857143	0.8290322580645161	0.7333333333333333	0.9247311827956989	0.8870967741935484	0.8113207547169812	0.8029197080291971	0.07942652329749103	0.920573476702509
P30543_WT	Fold 2	92:76		0.7633222610653554	0.8809523809523809	0.8832951945080092	0.9078947368421053	0.8586956521739131	0.8414634146341463	0.9186046511627907	0.8734177215189874	0.0769450800915332	0.9230549199084668
P30543_WT	Fold 3	92:76		0.663036335214709	0.8333333333333334	0.8306636155606408	0.8026315789473685	0.8586956521739131	0.8243243243243243	0.8404255319148937	0.8133333333333335	0.13043478260869565	0.8695652173913044
P30543_WT	Fold 4	92:76		0.662841811999329	0.8333333333333334	0.8295194508009154	0.7894736842105263	0.8695652173913043	0.8333333333333334	0.8333333333333334	0.8108108108108109	0.10597826086956522	0.8940217391304348
P30543_WT	Fold 5	92:75		0.6978869763795827	0.8502994011976048	0.8493478260869565	0.84	0.8586956521739131	0.8289473684210527	0.8681318681318682	0.8344370860927153	0.10014492753623189	0.8998550724637681
P30543_WT	Mean	-		0.6930056465069528	0.8474408326204734	0.8443716690042077	0.8146666666666667	0.8740766713417486	0.8430330429812811	0.8543632278519734	0.8269837319570088	0.0985859148807034	0.9014140851192967
P30543_WT	SD	-		0.03416435362970364	0.016308199947874764	0.01907703514570988	0.052801344141622006	0.023437718885411074	0.020762879096885806	0.033679138570814865	0.023233029229593458	0.01782711273802404	0.017827112738024013
P30543_WT	Test set	74:141		0.46230350948343135	0.7674418604651163	0.713532681617788	0.8865248226950354	0.5405405405405406	0.7861635220125787	0.7142857142857143	0.8333333333333334	0.18525972781291927	0.8147402721870807
P30542_WT	Fold 1	239:267		0.5469871986928262	0.7727272727272727	0.7738940341309763	0.7528089887640449	0.7949790794979079	0.804	0.7421875	0.7775628626692457	0.1397050757682604	0.8602949242317397
P30542_WT	Fold 2	238:268		0.6443561835790691	0.8221343873517787	0.8226828044650696	0.8134328358208955	0.8319327731092437	0.8449612403100775	0.7983870967741935	0.8288973384030418	0.11132885990216981	0.8886711400978301
P30542_WT	Fold 3	238:267		0.594958902329784	0.7980198019801981	0.7948415321184654	0.850187265917603	0.7394957983193278	0.7854671280276817	0.8148148148148148	0.8165467625899281	0.14222767758788907	0.857772322412111
P30542_WT	Fold 4	238:267		0.5465558155014582	0.7742574257425743	0.7728259843263148	0.797752808988764	0.7478991596638656	0.7802197802197802	0.7672413793103449	0.7888888888888889	0.15006452019009853	0.8499354798099015
P30542_WT	Fold 5	238:267		0.5384242870913832	0.7702970297029703	0.7681679413338369	0.8052434456928839	0.7310924369747899	0.7706093189964157	0.7699115044247787	0.7875457875457874	0.1456425266735908	0.8543574733264092
P30542_WT	Mean	-		0.5742564774389041	0.7874871835009587	0.7864824592749325	0.8038850690368383	0.769079849513027	0.797051493510791	0.7785084590648264	0.7998883280193784	0.13779373202440173	0.8622062679755983
P30542_WT	SD	-		0.03682717587485484	0.018256266644181337	0.01853253181898655	0.028528550211491567	0.03509069519894036	0.024014989311566922	0.02321414255610383	0.01775189424356515	0.012489184549479788	0.012489184549479754
P30542_WT	Test set	527:461		0.18590640700007685	0.5748987854251012	0.5871198244884687	0.7700650759219089	0.40417457305502846	0.5306427503736921	0.6677115987460815	0.6283185840707965	0.3683025515853252	0.6316974484146747
P29274_WT	Fold 1	348:224		0.5801529319278307	0.8024475524475524	0.7843544745484401	0.7008928571428571	0.867816091954023	0.7733990147783252	0.8184281842818428	0.7353629976580796	0.11336463464696223	0.8866353653530378
P29274_WT	Fold 2	348:224		0.6036219853155071	0.8129370629370629	0.7977473316912972	0.7276785714285714	0.867816091954023	0.7799043062200957	0.8319559228650137	0.7528868360277136	0.11614839901477832	0.8838516009852218
P29274_WT	Fold 3	348:223		0.5892623767799449	0.8073555166374781	0.7863834338436163	0.6905829596412556	0.882183908045977	0.7897435897435897	0.8164893617021277	0.7368421052631579	0.11369259316530075	0.8863074068346992
P29274_WT	Fold 4	348:223		0.5707489890045495	0.7985989492119089	0.7783941549404669	0.6860986547085202	0.8706896551724138	0.7727272727272727	0.8123324396782842	0.7268408551068883	0.10615432194216794	0.8938456780578321
P29274_WT	Fold 5	347:224		0.6086919324936918	0.8161120840630472	0.7925265026759983	0.6830357142857143	0.9020172910662824	0.8181818181818182	0.8151041666666666	0.7445255474452555	0.111838719637711	0.888161280362289
P29274_WT	Mean	-		0.5904956431043048	0.8074902330594099	0.7878811795399638	0.6976577514413838	0.8781046076385438	0.7867912003302203	0.818862015038787	0.739291668300219	0.11223973368138404	0.8877602663186159
P29274_WT	SD	-		0.012921743792474086	0.005894997528546134	0.006104704624728136	0.014771509223724492	0.011938353812995298	0.015376722105803542	0.006245330174347423	0.008048598612033013	0.0030508718931330607	0.0030508718931330624
P29274_WT	Test set	669:459		0.35582033410063624	0.6906028368794326	0.6769297654288422	0.6034858387799564	0.750373692077728	0.6238738738738738	0.7339181286549707	0.6135105204872646	0.25984544291059725	0.7401545570894028
P28190_WT		4:0	Only one activity class in traing set for temporal split at 2013										
