target	index	A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
P51679_WT	Fold 4	14:20		0.6479515952918626	0.8235294117647058	0.8285714285714285	0.8	0.8571428571428571	0.8888888888888888	0.75	0.8421052631578948	0.11785714285714284	0.8821428571428572
P51679_WT	Fold 5	14:20		0.2714285714285714	0.6470588235294118	0.6357142857142857	0.7	0.5714285714285714	0.7	0.5714285714285714	0.7	0.2785714285714286	0.7214285714285714
P51679_WT	Mean	-		0.4032415400971254	0.7099159663865545	0.7	0.7514285714285714	0.6485714285714286	0.7597480881691409	0.6476190476190476	0.7528406121687196	0.22507482993197278	0.7749251700680272
P51679_WT	SD	-		0.14361733426912876	0.06716103216670122	0.07545215179757533	0.06641961025066573	0.14084294335847128	0.07736935116803595	0.06517336175454287	0.057300800477484454	0.06897763898983114	0.06897763898983117
P51679_WT	Test set	88:60		0.2858620529137449	0.6148648648648649	0.6416666666666666	0.7833333333333333	0.5	0.5164835164835165	0.7719298245614035	0.6225165562913908	0.353030303030303	0.646969696969697
P51681_WT	Fold 1	137:59		0.6915223180433571	0.8673469387755102	0.8520351354695039	0.8135593220338984	0.8905109489051095	0.7619047619047619	0.9172932330827067	0.7868852459016393	0.09241618211060249	0.9075838178893976
P51681_WT	Fold 2	136:60		0.6770084472326214	0.8673469387755102	0.8112745098039216	0.6666666666666666	0.9558823529411765	0.8695652173913043	0.8666666666666667	0.7547169811320754	0.10710784313725488	0.8928921568627451
P51681_WT	Fold 3	136:60		0.6850108684239923	0.8673469387755102	0.8392156862745098	0.7666666666666667	0.9117647058823529	0.7931034482758621	0.8985507246376812	0.7796610169491527	0.08406862745098037	0.9159313725490197
P51681_WT	Fold 4	136:60		0.6806422748612602	0.8673469387755102	0.8299019607843137	0.7333333333333333	0.9264705882352942	0.8148148148148148	0.8873239436619719	0.7719298245614035	0.09056372549019606	0.9094362745098039
P51681_WT	Fold 5	136:60		0.7292003332025327	0.8877551020408163	0.8492647058823529	0.75	0.9485294117647058	0.8653846153846154	0.8958333333333334	0.8035714285714286	0.06813725490196078	0.9318627450980392
P51681_WT	Mean	-		0.6926768483527528	0.8714285714285713	0.8363383996429204	0.746045197740113	0.9266316015457278	0.8209545715542717	0.8931335802764719	0.77935289942314	0.08845872661819891	0.911541273381801
P51681_WT	SD	-		0.017245264503910673	0.007452007585104309	0.013486919626113777	0.043706569134083974	0.02183602760241562	0.037941370085505834	0.015025380399718421	0.014750134713709439	0.011547851204002342	0.01154785120400234
P51681_WT	Test set	156:117		0.5633876938070895	0.7875457875457875	0.7724358974358974	0.6666666666666666	0.8782051282051282	0.8041237113402062	0.7784090909090909	0.7289719626168224	0.17526846373000218	0.8247315362699978
P41597_WT	Fold 1	145:73		0.6951244590766539	0.8669724770642202	0.8353802550779404	0.7397260273972602	0.9310344827586207	0.84375	0.8766233766233766	0.7883211678832116	0.11379310344827587	0.8862068965517241
P41597_WT	Fold 2	145:72		0.5873029050262637	0.815668202764977	0.7956417624521073	0.7361111111111112	0.8551724137931035	0.7162162162162162	0.8671328671328671	0.7260273972602739	0.10694444444444445	0.8930555555555556
P41597_WT	Fold 3	145:72		0.5626854395019898	0.8110599078341014	0.7712164750957855	0.6527777777777778	0.8896551724137931	0.746031746031746	0.8376623376623377	0.6962962962962964	0.12212643678160923	0.8778735632183907
P41597_WT	Fold 4	144:73		0.6529325860843929	0.847926267281106	0.817874809741248	0.726027397260274	0.9097222222222222	0.803030303030303	0.8675496688741722	0.7625899280575539	0.1050228310502283	0.8949771689497716
P41597_WT	Fold 5	144:73		0.7274829999920576	0.880184331797235	0.8388032724505328	0.7123287671232876	0.9652777777777778	0.9122807017543859	0.86875	0.8	0.06868340943683408	0.9313165905631658
P41597_WT	Mean	-		0.6451056779362716	0.8443622373483279	0.8117833149635227	0.7133942161339422	0.9101724137931034	0.8042617934065304	0.8635436500585507	0.7546469578994671	0.1033140450322784	0.8966859549677217
P41597_WT	SD	-		0.05698452773437873	0.024965110560616822	0.02320279512014202	0.02899570844039516	0.03395582161101101	0.06373340525086105	0.012226735214489944	0.03530302296178635	0.016728704970337807	0.016728704970337797
P41597_WT	Test set	191:82		0.33185728613463716	0.7509157509157509	0.6132039330864513	0.2682926829268293	0.9581151832460733	0.7333333333333333	0.7530864197530864	0.3928571428571429	0.33986719448346314	0.6601328055165369
P32246_WT	Fold 1	33:21		0.48349377841522817	0.7592592592592593	0.7337662337662338	0.6190476190476191	0.8484848484848485	0.7222222222222222	0.7777777777777778	0.6666666666666666	0.2222222222222222	0.7777777777777778
P32246_WT	Fold 2	32:22		0.5151011100793859	0.7592592592592593	0.7613636363636364	0.7727272727272727	0.75	0.68	0.8275862068965517	0.7234042553191491	0.15198863636363635	0.8480113636363636
P32246_WT	Fold 3	32:22		0.4982258962394359	0.7592592592592593	0.7471590909090908	0.6818181818181818	0.8125	0.7142857142857143	0.7878787878787878	0.6976744186046512	0.11505681818181818	0.8849431818181819
P32246_WT	Fold 4	32:21		0.5030013912129108	0.7547169811320755	0.7559523809523809	0.7619047619047619	0.75	0.6666666666666666	0.8275862068965517	0.7111111111111111	0.16592261904761904	0.8340773809523808
P32246_WT	Fold 5	32:21		0.5596663755294996	0.7924528301886793	0.7626488095238095	0.6190476190476191	0.90625	0.8125	0.7837837837837838	0.7027027027027026	0.13690476190476192	0.8630952380952381
P32246_WT	Mean	-		0.5118977102952921	0.7649895178197065	0.7521780303030303	0.6909090909090909	0.8134469696969697	0.7191349206349206	0.8009225526466907	0.7003118308808561	0.15841901154401153	0.8415809884559884
P32246_WT	SD	-		0.02368175629563567	0.012637682578854094	0.009767653278104775	0.060752759992793746	0.0546076735487523	0.04660926940308197	0.020089212350170495	0.017294285214644368	0.03294350288523499	0.03294350288523501
P32246_WT	Test set	145:27		0.22732410275105752	0.45348837209302323	0.6457215836526181	0.9259259259259259	0.36551724137931035	0.21367521367521367	0.9636363636363636	0.3472222222222222	0.38199233716475095	0.618007662835249
