target	index	A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
P47745_WT	Fold 1	12:29		0.5084473665077963	0.8048780487804879	0.7399425287356323	0.896551724137931	0.5833333333333334	0.8387096774193549	0.7	0.8666666666666666	0.11206896551724138	0.8879310344827587
P47745_WT	Fold 2	11:29		0.696417806248397	0.875	0.8573667711598747	0.896551724137931	0.8181818181818182	0.9285714285714286	0.75	0.912280701754386	0.03134796238244514	0.9686520376175549
P47745_WT	Fold 3	11:29		0.6067099699809586	0.85	0.7836990595611285	0.9310344827586207	0.6363636363636364	0.8709677419354839	0.7777777777777778	0.9	0.05642633228840125	0.9435736677115988
P47745_WT	Fold 4	11:29		0.8081352297940448	0.925	0.8918495297805643	0.9655172413793104	0.8181818181818182	0.9333333333333333	0.9	0.9491525423728815	0.025078369905956115	0.9749216300940439
P47745_WT	Fold 5	11:29		0.696417806248397	0.875	0.8573667711598747	0.896551724137931	0.8181818181818182	0.9285714285714286	0.75	0.912280701754386	0.08150470219435736	0.9184952978056427
P47745_WT	Mean	-		0.6632256357559188	0.8659756097560976	0.826044932079415	0.9172413793103449	0.734848484848485	0.9000307219662058	0.7755555555555556	0.9080761225096641	0.061285266457680246	0.9387147335423197
P47745_WT	SD	-		0.09160837290492727	0.03567186086740369	0.05082512021019552	0.025182646322076608	0.09441878331232283	0.03498365119000533	0.061245643164100784	0.024161250071253474	0.029491808032467294	0.029491808032467284
P47745_WT	Test set	33:54		0.7070707070707071	0.8620689655172413	0.8535353535353536	0.8888888888888888	0.8181818181818182	0.8888888888888888	0.8181818181818182	0.8888888888888888	0.06228956228956227	0.9377104377104376
A0A2J8P2M1_WT		39:0	Only one activity class										
Q60613_WT		2:13	Number of points 15 < 30										
Q60612_WT		10:2	Not enough data in minority class of the training set for all 5 folds										
Q60612_WT	Fold 1	4:2		-0.31622776601683794	0.5	0.375	0.0	0.75	0.0	0.6	0.0	0.375	0.625
Q60612_WT	Fold 2	4:2		-0.7071067811865476	0.16666666666666666	0.125	0.0	0.25	0.0	0.3333333333333333	0.0	1.0	0.0
Q60612_WT	Fold 3	4:2		0.6324555320336759	0.8333333333333334	0.75	0.5	1.0	1.0	0.8	0.6666666666666666	0.0	1.0
Q60612_WT	Fold 4	4:1		0.0	0.8	0.5	0.0	1.0	0.0	0.8	0.0	0.0	1.0
Q60612_WT	Fold 5	3:2		0.6123724356957946	0.8	0.75	0.5	1.0	1.0	0.75	0.6666666666666666	0.16666666666666669	0.8333333333333334
Q60612_WT	Mean	-		0.044298684105217	0.6199999999999999	0.5	0.2	0.8	0.4	0.6566666666666666	0.26666666666666666	0.30833333333333335	0.6916666666666667
Q60612_WT	SD	-		0.47700246905942584	0.23459973793045263	0.21650635094610965	0.223606797749979	0.26614532371118854	0.447213595499958	0.16204708963526393	0.2981423969999719	0.3398665315373952	0.3398665315373952
Q60612_WT	Test set	10:2		0.0	0.8333333333333334	0.5	0.0	1.0	0.0	0.8333333333333334	0.0	0.4	0.6
P28647_WT	Fold 1	13:11		0.23652495839563303	0.625	0.6118881118881119	0.45454545454545453	0.7692307692307693	0.625	0.625	0.5263157894736842	0.21678321678321674	0.7832167832167832
P28647_WT	Fold 2	13:11		0.32867132867132864	0.6666666666666666	0.6643356643356644	0.6363636363636364	0.6923076923076923	0.6363636363636364	0.6923076923076923	0.6363636363636364	0.21678321678321677	0.7832167832167831
P28647_WT	Fold 3	13:11		0.6783216783216783	0.8333333333333334	0.8391608391608392	0.9090909090909091	0.7692307692307693	0.7692307692307693	0.9090909090909091	0.8333333333333333	0.0839160839160839	0.916083916083916
P28647_WT	Fold 4	13:10		0.6485190229106029	0.8260869565217391	0.8115384615384615	0.7	0.9230769230769231	0.875	0.8	0.7777777777777777	0.06153846153846151	0.9384615384615385
P28647_WT	Fold 5	13:10		0.47762926357566393	0.7391304347826086	0.7115384615384616	0.5	0.9230769230769231	0.8333333333333334	0.7058823529411765	0.625	0.29230769230769227	0.7076923076923077
P28647_WT	Mean	-		0.47393325037498135	0.7380434782608696	0.7276923076923077	0.64	0.8153846153846155	0.7477855477855477	0.7464561908679557	0.6797581073896863	0.17426573426573427	0.8257342657342658
P28647_WT	SD	-		0.15797267957970412	0.07605531893426165	0.07867764802384414	0.14720537180280924	0.08426500884694867	0.09260396956673164	0.09004340952046493	0.1013404173850023	0.08002069923095027	0.08002069923095027
P28647_WT	Test set	30:21		0.46467017049401693	0.7450980392156863	0.719047619047619	0.5714285714285714	0.8666666666666667	0.75	0.7428571428571429	0.6486486486486486	0.12698412698412698	0.873015873015873
Q61618_WT	Fold 1	9:2		0.6708203932499369	0.9090909090909091	0.75	0.5	1.0	1.0	0.9	0.6666666666666666	0.05555555555555558	0.9444444444444444
Q61618_WT	Fold 2	9:2		0.3888888888888889	0.8181818181818182	0.6944444444444444	0.5	0.8888888888888888	0.5	0.8888888888888888	0.5	0.4444444444444445	0.5555555555555556
Q61618_WT	Fold 3	9:2		0.0	0.8181818181818182	0.5	0.0	1.0	0.0	0.8181818181818182	0.0	0.2222222222222222	0.7777777777777778
Q61618_WT	Fold 4	9:2		0.769800358919501	0.9090909090909091	0.9444444444444444	1.0	0.8888888888888888	0.6666666666666666	1.0	0.8	0.0	1.0
Q61618_WT	Fold 5	9:1		0.0	0.9	0.5	0.0	1.0	0.0	0.9	0.0	0.2222222222222222	0.7777777777777778
Q61618_WT	Mean	-		0.3659019282116654	0.8709090909090909	0.6777777777777778	0.4	0.9555555555555555	0.4333333333333333	0.9014141414141414	0.3933333333333333	0.18888888888888888	0.8111111111111111
Q61618_WT	SD	-		0.29563661679747816	0.03941724252487051	0.15265146293371207	0.3415650255319866	0.049690399499995354	0.35486043161491804	0.052927108187362355	0.305747414513159	0.1420021445383764	0.1420021445383764
Q61618_WT	Test set	17:7		0.4763305116224668	0.7916666666666666	0.726890756302521	0.5714285714285714	0.8823529411764706	0.6666666666666666	0.8333333333333334	0.6153846153846153	0.22268907563025211	0.7773109243697478
P25099_WT	Fold 1	80:69		0.6215029040512365	0.8120805369127517	0.8090579710144927	0.7681159420289855	0.85	0.8153846153846154	0.8095238095238095	0.7910447761194029	0.11702898550724636	0.8829710144927537
P25099_WT	Fold 2	80:69		0.5680200854070764	0.785234899328859	0.780072463768116	0.7101449275362319	0.85	0.8032786885245902	0.7727272727272727	0.7538461538461538	0.12771739130434784	0.8722826086956522
P25099_WT	Fold 3	81:68		0.4840182236157509	0.7449664429530202	0.7382897603485838	0.6617647058823529	0.8148148148148148	0.75	0.7415730337078652	0.7031250000000001	0.1868191721132898	0.8131808278867102
P25099_WT	Fold 4	81:68		0.6623145016452517	0.8322147651006712	0.831517792302106	0.8235294117647058	0.8395061728395061	0.8115942028985508	0.85	0.8175182481751825	0.10511982570806103	0.894880174291939
P25099_WT	Fold 5	81:68		0.5664396125514617	0.785234899328859	0.7788671023965141	0.7058823529411765	0.8518518518518519	0.8	0.7752808988764045	0.7500000000000001	0.14996368917937544	0.8500363108206245
P25099_WT	Mean	-		0.5804590654541555	0.7919463087248323	0.7875610179659626	0.7338874680306905	0.8412345679012345	0.7960515013615513	0.7898210029670704	0.7631068356281479	0.1373298127624641	0.862670187237536
P25099_WT	SD	-		0.054828548493797945	0.02684563758389262	0.02873336167683317	0.05124606331039477	0.01269765740127528	0.02161754118895667	0.03376682061880965	0.03558206548911329	0.026302145102166115	0.026302145102166146
P25099_WT	Test set	162:158		0.574933583372402	0.7875	0.7874667916862009	0.7848101265822784	0.7901234567901234	0.7848101265822784	0.7901234567901234	0.7848101265822784	0.1468979528051258	0.853102047194874
P29275_WT	Fold 1	184:93		0.6299248592228784	0.8375451263537906	0.8085846189808321	0.7204301075268817	0.8967391304347826	0.7790697674418605	0.8638743455497382	0.7486033519553073	0.10489714820009349	0.8951028517999065
P29275_WT	Fold 2	183:94		0.5315962436001701	0.7942238267148014	0.7588943146145797	0.648936170212766	0.8688524590163934	0.7176470588235294	0.828125	0.6815642458100559	0.12359028019997675	0.8764097198000232
P29275_WT	Fold 3	183:94		0.6725949469133486	0.855595667870036	0.8286245785373794	0.7446808510638298	0.912568306010929	0.813953488372093	0.8743455497382199	0.7777777777777778	0.08371119637251481	0.9162888036274851
P29275_WT	Fold 4	183:93		0.6332997783319539	0.8405797101449275	0.8004583112991362	0.6774193548387096	0.9234972677595629	0.8181818181818182	0.8492462311557789	0.7411764705882352	0.11663434984429168	0.8833656501557083
P29275_WT	Fold 5	183:93		0.675656619072801	0.855072463768116	0.8378283095364005	0.7849462365591398	0.8907103825136612	0.7849462365591398	0.8907103825136612	0.7849462365591398	0.088371819730889	0.911628180269111
P29275_WT	Mean	-		0.6286144894282304	0.8366033589703343	0.8068780265936656	0.7152825440402653	0.8984735091470657	0.7827596738756883	0.8612603017914797	0.7468136165381033	0.10344095886955315	0.8965590411304468
P29275_WT	SD	-		0.04758054859351823	0.020471682385021166	0.025091148349589382	0.043930343229624864	0.017153875214354103	0.03287813730244385	0.019526265691766777	0.033429869225676964	0.014133433679431403	0.014133433679431377
P29275_WT	Test set	400:193		0.6544059345549015	0.8499156829679595	0.8230569948186528	0.7461139896373057	0.9	0.782608695652174	0.8801955990220048	0.7639257294429709	0.09090673575129532	0.9090932642487046
P0DMS8_WT	Fold 1	287:163		0.5897414944845066	0.8133333333333334	0.7887176417776447	0.6993865030674846	0.8780487804878049	0.7651006711409396	0.8372093023255814	0.7307692307692307	0.12866334623030717	0.8713366537696927
P0DMS8_WT	Fold 2	287:163		0.5813043189152831	0.8111111111111111	0.7776982108120818	0.656441717791411	0.8989547038327527	0.7867647058823529	0.821656050955414	0.7157190635451505	0.12316966289733013	0.8768303371026699
P0DMS8_WT	Fold 3	287:163		0.6093900838687312	0.8222222222222222	0.7983369316602894	0.7116564417177914	0.8850174216027874	0.7785234899328859	0.8438538205980066	0.7435897435897435	0.11994185673670936	0.8800581432632906
P0DMS8_WT	Fold 4	286:163		0.5529416712957377	0.7973273942093542	0.7683512806212193	0.6625766871165644	0.8741258741258742	0.75	0.819672131147541	0.7035830618892508	0.12686086919215753	0.8731391308078424
P0DMS8_WT	Fold 5	286:163		0.5780560874684343	0.8084632516703786	0.7810502381054528	0.6809815950920245	0.8811188811188811	0.7655172413793103	0.8289473684210527	0.7207792207792206	0.12733278990947702	0.872667210090523
P0DMS8_WT	Mean	-		0.5822867312065385	0.8104914625092798	0.7828308605953376	0.6822085889570552	0.8834531322336201	0.7691812216670977	0.8302677346895191	0.7228880641145192	0.12519370499319624	0.8748062950068037
P0DMS8_WT	SD	-		0.0166841303967722	0.007342538741530909	0.009258017957745496	0.01920549183128654	0.007793150979558819	0.011506895050984609	0.008375941437601342	0.012377380048757764	0.002917538562287888	0.0029175385622878967
P0DMS8_WT	Test set	600:364		0.6251961607755125	0.8267634854771784	0.8019413919413919	0.7005494505494505	0.9033333333333333	0.8146964856230032	0.8325652841781874	0.7533234859675036	0.11281593406593407	0.8871840659340658
P30543_WT	Fold 1	75:73		0.6898693965091506	0.8445945945945946	0.8448401826484018	0.863013698630137	0.8266666666666667	0.8289473684210527	0.8611111111111112	0.8456375838926175	0.11068493150684929	0.8893150684931506
P30543_WT	Fold 2	75:73		0.6492785204508718	0.8243243243243243	0.8239269406392694	0.7945205479452054	0.8533333333333334	0.8405797101449275	0.810126582278481	0.8169014084507042	0.13808219178082193	0.8619178082191781
P30543_WT	Fold 3	75:72		0.607229176445988	0.8027210884353742	0.8033333333333333	0.8333333333333334	0.7733333333333333	0.7792207792207793	0.8285714285714286	0.8053691275167787	0.1322222222222222	0.8677777777777779
P30543_WT	Fold 4	75:72		0.7297691247465501	0.8639455782312925	0.8630555555555555	0.8194444444444444	0.9066666666666666	0.8939393939393939	0.8395061728395061	0.855072463768116	0.08407407407407406	0.9159259259259259
P30543_WT	Fold 5	74:73		0.6190299888930025	0.8095238095238095	0.8095149944465013	0.8082191780821918	0.8108108108108109	0.8082191780821918	0.8108108108108109	0.8082191780821918	0.11495742317660124	0.8850425768233988
P30543_WT	Mean	-		0.6590352414091125	0.829021879021879	0.8289342013246122	0.8237062404870624	0.8341621621621622	0.8301812859616691	0.8300252211222675	0.8262399523420816	0.11600416855211373	0.8839958314478862
P30543_WT	SD	-		0.04150001922173373	0.020640363193435388	0.020309479534111597	0.021399275061433423	0.04067360212074957	0.0347708056197756	0.017433128931703738	0.01850734025879243	0.017317550185362574	0.01731755018536255
P30543_WT	Test set	161:156		0.7349556221725213	0.8675078864353313	0.8673753782449434	0.8589743589743589	0.8757763975155279	0.8701298701298701	0.8650306748466258	0.8645161290322582	0.06386367255932475	0.9361363274406753
P30542_WT	Fold 1	238:254		0.5896154296032722	0.7947154471544715	0.7949612916032556	0.7874015748031497	0.8025210084033614	0.8097165991902834	0.7795918367346939	0.7984031936127745	0.13582677165354332	0.8641732283464567
P30542_WT	Fold 2	238:254		0.49105995966790145	0.7459349593495935	0.7452028055316615	0.7677165354330708	0.7226890756302521	0.7471264367816092	0.7445887445887446	0.7572815533980581	0.16449414411433866	0.8355058558856614
P30542_WT	Fold 3	238:254		0.49289337207904593	0.7459349593495935	0.7465261695229273	0.7283464566929134	0.7647058823529411	0.7676348547717843	0.7250996015936255	0.7474747474747475	0.178439092172302	0.821560907827698
P30542_WT	Fold 4	238:254		0.5847716538854791	0.7926829268292683	0.7920664328723616	0.8110236220472441	0.773109243697479	0.7923076923076923	0.7931034482758621	0.801556420233463	0.13410639846489777	0.8658936015351023
P30542_WT	Fold 5	238:254		0.568381280983754	0.782520325203252	0.7838119499768411	0.7440944881889764	0.8235294117647058	0.8181818181818182	0.7509578544061303	0.7793814432989691	0.13865546218487393	0.8613445378151261
P30542_WT	Mean	-		0.5453443392438906	0.7723577235772356	0.7725137299014094	0.7677165354330708	0.7773109243697478	0.7869934802466375	0.7586682971198113	0.7768194716036023	0.15030437371799116	0.8496956262820088
P30542_WT	SD	-		0.0402969003949826	0.020052369359009118	0.02014568142744537	0.026990766143311192	0.03144249904852052	0.024088140036243513	0.022390906602165597	0.019694248163099864	0.016332913957951698	0.01633291395795172
P30542_WT	Test set	528:527		0.5552513379651891	0.7772511848341233	0.7772752429417515	0.8026565464895635	0.7518939393939394	0.7635379061371841	0.7924151696606786	0.782608695652174	0.138922431142545	0.861077568857455
P29274_WT	Fold 1	336:222		0.5714830521245631	0.7974910394265233	0.778354247104247	0.6846846846846847	0.8720238095238095	0.7794871794871795	0.8071625344352618	0.7290167865707434	0.1321455383955384	0.8678544616044617
P29274_WT	Fold 2	336:222		0.5341963886672426	0.7777777777777778	0.7658059845559846	0.7072072072072072	0.8244047619047619	0.7268518518518519	0.8099415204678363	0.7168949771689498	0.15643768768768768	0.8435623123123124
P29274_WT	Fold 3	336:222		0.5991009581694967	0.8100358422939068	0.7941200128700129	0.7162162162162162	0.8720238095238095	0.7871287128712872	0.8230337078651685	0.75	0.11949002574002573	0.8805099742599743
P29274_WT	Fold 4	336:222		0.6264216709177726	0.8225806451612904	0.8091216216216216	0.7432432432432432	0.875	0.7971014492753623	0.8376068376068376	0.7692307692307693	0.09980963105963106	0.900190368940369
P29274_WT	Fold 5	336:221		0.5622711901346534	0.7935368043087971	0.7731159771600948	0.6742081447963801	0.8720238095238095	0.7760416666666666	0.8027397260273973	0.721549636803874	0.1230472958414135	0.8769527041585865
P29274_WT	Mean	-		0.5786946520027456	0.8002844217936591	0.7841035686623922	0.7051118992295462	0.8630952380952381	0.7733221720304695	0.8160968652805003	0.7373384339548673	0.12618603574485926	0.8738139642551408
P29274_WT	SD	-		0.028856306007231693	0.013856972552116157	0.014229169441482727	0.02218861832742122	0.017691026289808558	0.022214740683457142	0.011596855902686293	0.01786013792445991	0.016837859520530546	0.016837859520530542
P29274_WT	Test set	728:468		0.5842384681037818	0.8043478260869565	0.7866300366300367	0.7051282051282052	0.8681318681318682	0.7746478873239436	0.8207792207792208	0.738255033557047	0.13625316990701608	0.8637468300929841
P28190_WT	Fold 1	28:15		0.532764181416351	0.7906976744186046	0.7619047619047619	0.6666666666666666	0.8571428571428571	0.7142857142857143	0.8275862068965517	0.689655172413793	0.16904761904761903	0.830952380952381
P28190_WT	Fold 2	28:15		0.4880952380952381	0.7674418604651163	0.7440476190476191	0.6666666666666666	0.8214285714285714	0.6666666666666666	0.8214285714285714	0.6666666666666666	0.15238095238095237	0.8476190476190476
P28190_WT	Fold 3	28:15		0.5236899388700653	0.7906976744186046	0.7464285714285714	0.6	0.8928571428571429	0.75	0.8064516129032258	0.6666666666666665	0.16428571428571428	0.8357142857142859
P28190_WT	Fold 4	28:15		0.3680349649825889	0.6976744186046512	0.6904761904761905	0.6666666666666666	0.7142857142857143	0.5555555555555556	0.8	0.606060606060606	0.2523809523809524	0.7476190476190476
P28190_WT	Fold 5	27:15		0.37777777777777777	0.7142857142857143	0.6888888888888889	0.6	0.7777777777777778	0.6	0.7777777777777778	0.6	0.21481481481481485	0.7851851851851852
P28190_WT	Mean	-		0.4580724202284042	0.7521594684385382	0.7263492063492064	0.6399999999999999	0.8126984126984127	0.6573015873015874	0.8066488338012252	0.6458098223615465	0.19058201058201057	0.8094179894179895
P28190_WT	SD	-		0.06498699932566927	0.035606600641378675	0.027900898721938964	0.029814239699997188	0.05683522423963592	0.06527329474321603	0.015992696246381017	0.03284044927442244	0.03420741652964098	0.03420741652964099
P28190_WT	Test set	65:27		0.3888420851201789	0.7608695652173914	0.6792022792022792	0.48148148148148145	0.8769230769230769	0.6190476190476191	0.8028169014084507	0.5416666666666666	0.1954415954415954	0.8045584045584045
