target	index	A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q60613_WT		2:13	Number of points 15 < 30										
Q60612_WT		8:5	Not enough data in minority class of the training set for all 5 folds										
Q60612_WT	Fold 1	5:1		0.0	0.8333333333333334	0.5	0.0	1.0	0.0	0.8333333333333334	0.0	0.3	0.7
Q60612_WT	Fold 2	4:2		0.0	0.6666666666666666	0.5	0.0	1.0	0.0	0.6666666666666666	0.0	0.4375	0.5625
Q60612_WT	Fold 3	4:1		0.25	0.4	0.625	1.0	0.25	0.25	1.0	0.4	0.25	0.75
Q60612_WT	Fold 4	4:1		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q60612_WT	Fold 5	4:1		0.0	0.8	0.5	0.0	1.0	0.0	0.8	0.0	0.5	0.5
Q60612_WT	Mean	-		0.25	0.74	0.625	0.4	0.85	0.25	0.86	0.27999999999999997	0.2975	0.7025
Q60612_WT	SD	-		0.3535533905932738	0.18297945644656802	0.1767766952966369	0.4472135954999579	0.2738612787525831	0.3535533905932738	0.11610978202322784	0.35777087639996635	0.15883691846251194	0.15883691846251194
Q60612_WT	Test set	8:5		-0.22821773229381923	0.5384615384615384	0.4375	0.0	0.875	0.0	0.5833333333333334	0.0	0.2125	0.7875
P28647_WT	Fold 1	14:14		0.0	0.5	0.5	0.5714285714285714	0.42857142857142855	0.5	0.5	0.5333333333333333	0.3571428571428571	0.6428571428571428
P28647_WT	Fold 2	14:13		0.554945054945055	0.7777777777777778	0.7774725274725275	0.7692307692307693	0.7857142857142857	0.7692307692307693	0.7857142857142857	0.7692307692307693	0.12637362637362637	0.8736263736263736
P28647_WT	Fold 3	14:13		0.48067031949555206	0.7407407407407407	0.739010989010989	0.6923076923076923	0.7857142857142857	0.75	0.7333333333333333	0.7199999999999999	0.1208791208791209	0.8791208791208791
P28647_WT	Fold 4	14:13		0.5587376953345927	0.7777777777777778	0.7747252747252746	0.6923076923076923	0.8571428571428571	0.8181818181818182	0.75	0.7500000000000001	0.17032967032967034	0.8296703296703297
P28647_WT	Fold 5	14:13		0.41931393468876726	0.7037037037037037	0.6978021978021978	0.5384615384615384	0.8571428571428571	0.7777777777777778	0.6666666666666666	0.6363636363636364	0.18131868131868134	0.8186813186813187
P28647_WT	Mean	-		0.40273340089279336	0.7	0.6978021978021978	0.6527472527472528	0.7428571428571429	0.723038073038073	0.687142857142857	0.6817855477855478	0.1912087912087912	0.8087912087912088
P28647_WT	SD	-		0.18975817816831017	0.0946680963589176	0.0940641581770674	0.0778592948743664	0.14638501094227996	0.10380708086522471	0.09241449235688769	0.07943701133136714	0.0787588379459912	0.07875883794599124
P28647_WT	Test set	25:8		0.4560701700396552	0.6363636363636364	0.76	1.0	0.52	0.4	1.0	0.5714285714285715	0.13999999999999996	0.8599999999999999
Q61618_WT		33:1	Not enough data in minority class of the training set for all 5 folds										
P25099_WT	Fold 1	94:84		0.5263515309072961	0.7640449438202247	0.7607649442755826	0.7023809523809523	0.8191489361702128	0.7763157894736842	0.7549019607843137	0.7374999999999999	0.1724924012158055	0.8275075987841946
P25099_WT	Fold 2	94:84		0.5033077117321362	0.7528089887640449	0.7507598784194529	0.7142857142857143	0.7872340425531915	0.75	0.7551020408163265	0.7317073170731706	0.15412867274569403	0.845871327254306
P25099_WT	Fold 3	94:83		0.7048411409125646	0.8531073446327684	0.8518328633683672	0.8313253012048193	0.8723404255319149	0.8518518518518519	0.8541666666666666	0.8414634146341464	0.06857216098436297	0.9314278390156369
P25099_WT	Fold 4	94:83		0.5916431684183543	0.7966101694915254	0.7958215842091771	0.7831325301204819	0.8085106382978723	0.7831325301204819	0.8085106382978723	0.783132530120482	0.12432709561650858	0.8756729043834914
P25099_WT	Fold 5	93:84		0.5879188190461705	0.7909604519774012	0.7855222734254992	0.6785714285714286	0.8924731182795699	0.8507462686567164	0.7545454545454545	0.7549668874172186	0.12685611879160263	0.8731438812083974
P25099_WT	Mean	-		0.5828124742033044	0.7915063797371928	0.7889403087396157	0.7419391853126793	0.8359414321665524	0.8024092880205469	0.7854453522221267	0.7697540298490034	0.12927528987079476	0.8707247101292053
P25099_WT	SD	-		0.06390604664960067	0.031813634691726364	0.0323164167963718	0.051691085978267534	0.036349150448103724	0.03781584400664087	0.03665843573850126	0.036578123041928284	0.032147099985910324	0.03214709998591025
P25099_WT	Test set	96:82		0.2521397859618629	0.601123595505618	0.616869918699187	0.8170731707317073	0.4166666666666667	0.5447154471544715	0.7272727272727273	0.6536585365853658	0.3077997967479675	0.6922002032520325
P29275_WT	Fold 1	214:85		0.6025828592434287	0.8461538461538461	0.7755085211654755	0.611764705882353	0.9392523364485982	0.8	0.8589743589743589	0.6933333333333334	0.08301264431006046	0.9169873556899395
P29275_WT	Fold 2	214:85		0.5892249971818091	0.8394648829431438	0.7779274326553052	0.6352941176470588	0.9205607476635514	0.7605633802816901	0.8640350877192983	0.6923076923076923	0.12715777899945024	0.8728422210005498
P29275_WT	Fold 3	214:85		0.6123009059758556	0.8461538461538461	0.7967839472237493	0.6823529411764706	0.9112149532710281	0.7532467532467533	0.8783783783783784	0.7160493827160493	0.10186915887850467	0.8981308411214953
P29275_WT	Fold 4	214:84		0.6125324313232102	0.8489932885906041	0.7899977748108589	0.6547619047619048	0.9252336448598131	0.7746478873239436	0.8722466960352423	0.7096774193548387	0.11259457053849575	0.8874054294615042
P29275_WT	Fold 5	214:84		0.5262120545132107	0.8120805369127517	0.7570649755229195	0.6309523809523809	0.883177570093458	0.6794871794871795	0.8590909090909091	0.654320987654321	0.10413885180240319	0.8958611481975969
P29275_WT	Mean	-		0.5885706496475029	0.8385692801508384	0.7794565302756618	0.6430252100840337	0.9158878504672897	0.7535890400679133	0.8665450860396374	0.693137763073247	0.10575460090578286	0.8942453990942172
P29275_WT	SD	-		0.029503267113044622	0.012424215988377533	0.012454342309381115	0.021860018875011013	0.017063008021967786	0.036826839335785455	0.0069727555285325265	0.019604301669512228	0.013164251540946104	0.013164251540946095
P29275_WT	Test set	246:237		0.38705860437723943	0.6935817805383023	0.6935525367911907	0.6919831223628692	0.6951219512195121	0.6861924686192469	0.7008196721311475	0.6890756302521008	0.2043840691571473	0.7956159308428528
P0DMS8_WT	Fold 1	313:153		0.530342120993381	0.8004291845493562	0.7495353839086221	0.6013071895424836	0.8977635782747604	0.7419354838709677	0.8216374269005848	0.6642599277978339	0.13491616028733114	0.8650838397126689
P0DMS8_WT	Fold 2	313:153		0.6301466591754182	0.8390557939914163	0.810029443087139	0.7254901960784313	0.8945686900958466	0.7708333333333334	0.8695652173913043	0.7474747474747475	0.12489298168681744	0.8751070183131826
P0DMS8_WT	Fold 3	312:153		0.5748699329873479	0.8193548387096774	0.7654600301659125	0.6078431372549019	0.9230769230769231	0.7948717948717948	0.8275862068965517	0.6888888888888889	0.11934389140271492	0.8806561085972849
P0DMS8_WT	Fold 4	312:153		0.596562682924713	0.8279569892473119	0.7785319255907491	0.6339869281045751	0.9230769230769231	0.8016528925619835	0.8372093023255814	0.708029197080292	0.1161178146472264	0.8838821853527735
P0DMS8_WT	Fold 5	312:153		0.5915548740961147	0.8258064516129032	0.7769293614881849	0.6339869281045751	0.9198717948717948	0.7950819672131147	0.8367346938775511	0.7054545454545456	0.12294704206468914	0.8770529579353108
P0DMS8_WT	Mean	-		0.584695254035395	0.8225206516221331	0.7760972288481215	0.6405228758169934	0.9116715818792496	0.7808750943702387	0.8385465694783146	0.7028214613392615	0.12364357801775579	0.8763564219822442
P0DMS8_WT	SD	-		0.029733596290512452	0.011631970815751735	0.018150743595954973	0.04064217452326281	0.011642941927845414	0.020193191877288845	0.015128760389944625	0.024863219322108714	0.005834405170813434	0.005834405170813387
P0DMS8_WT	Test set	471:414		0.2590525873123381	0.632768361581921	0.6229807070986799	0.47101449275362317	0.7749469214437368	0.6478405315614618	0.625	0.5454545454545455	0.2839420700124106	0.7160579299875894
P30543_WT	Fold 1	93:75		0.6862607113284941	0.8452380952380952	0.8395698924731183	0.7866666666666666	0.8924731182795699	0.855072463768116	0.8383838383838383	0.8194444444444444	0.09132616487455196	0.9086738351254481
P30543_WT	Fold 2	92:76		0.6636155606407322	0.8333333333333334	0.8318077803203661	0.8157894736842105	0.8478260869565217	0.8157894736842105	0.8478260869565217	0.8157894736842104	0.07751716247139588	0.9224828375286042
P30543_WT	Fold 3	92:76		0.6749535958619264	0.8392857142857143	0.8360983981693364	0.8026315789473685	0.8695652173913043	0.8356164383561644	0.8421052631578947	0.8187919463087249	0.12314073226544624	0.8768592677345538
P30543_WT	Fold 4	92:76		0.6052936480460612	0.8035714285714286	0.8034897025171626	0.8026315789473685	0.8043478260869565	0.7721518987341772	0.8314606741573034	0.7870967741935484	0.09868421052631579	0.9013157894736842
P30543_WT	Fold 5	92:75		0.6853623188405797	0.844311377245509	0.8426811594202899	0.8266666666666667	0.8586956521739131	0.8266666666666667	0.8586956521739131	0.8266666666666667	0.10898550724637682	0.8910144927536232
P30543_WT	Mean	-		0.6630971669435588	0.833147989734816	0.8307293865800547	0.8068771929824562	0.8545815801776531	0.8210593882418669	0.8436943029658943	0.8135578610595189	0.09993075547681733	0.9000692445231827
P30543_WT	SD	-		0.027429841453926334	0.014043212221319629	0.012864609236331532	0.012352920484889469	0.02660285188651479	0.025232099646771013	0.00839146264983241	0.012510379089811416	0.014134199407205707	0.014134199407205708
P30543_WT	Test set	74:141		0.45572023568506165	0.7534883720930232	0.7285796434732605	0.8085106382978723	0.6486486486486487	0.8142857142857143	0.64	0.8113879003558718	0.21985815602836878	0.7801418439716311
P30542_WT	Fold 1	239:267		0.49332357770508645	0.7470355731225297	0.7469167724444863	0.7490636704119851	0.7447698744769874	0.7662835249042146	0.726530612244898	0.7575757575757577	0.1848056038738188	0.8151943961261812
P30542_WT	Fold 2	238:268		0.5591412369857666	0.7806324110671937	0.7788003261005895	0.8097014925373134	0.7478991596638656	0.7833935018050542	0.777292576419214	0.7963302752293577	0.14378213972156026	0.8562178602784396
P30542_WT	Fold 3	238:267		0.5787252891149759	0.7900990099009901	0.7871227142542411	0.8389513108614233	0.7352941176470589	0.7804878048780488	0.8027522935779816	0.8086642599277978	0.14362823781197873	0.8563717621880214
P30542_WT	Fold 4	238:267		0.5704520784389695	0.7861386138613862	0.7836055770622856	0.8277153558052435	0.7394957983193278	0.7809187279151943	0.7927927927927928	0.8036363636363636	0.14114184999842633	0.8588581500015736
P30542_WT	Fold 5	238:267		0.5824986943528058	0.7920792079207921	0.78945173575048	0.8352059925093633	0.7436974789915967	0.7852112676056338	0.8009049773755657	0.809437386569873	0.1298665533629182	0.8701334466370818
P30542_WT	Mean	-		0.5568281753195208	0.7791969631745783	0.7771794251224164	0.8121275644250657	0.7422312858197673	0.7792589654216291	0.7800546504820904	0.79512880858783	0.14864487695374046	0.8513551230462595
P30542_WT	SD	-		0.029894966267084044	0.015107442357528665	0.014196416817581724	0.0302160195060326	0.004006788881007631	0.006125781677484575	0.02577023840772591	0.017663509948264714	0.017152900160177818	0.017152900160177818
P30542_WT	Test set	527:461		0.200224603630777	0.582995951417004	0.5945741252207272	0.7678958785249458	0.42125237191650855	0.5371775417298937	0.6747720364741642	0.6321428571428571	0.3380243427578855	0.6619756572421145
P29274_WT	Fold 1	348:224		0.5691095851900129	0.7972027972027972	0.7792487684729064	0.6964285714285714	0.8620689655172413	0.7647058823529411	0.8152173913043478	0.7289719626168223	0.12365301724137931	0.8763469827586208
P29274_WT	Fold 2	348:224		0.5870637087656296	0.8059440559440559	0.7864326765188834	0.6964285714285714	0.8764367816091954	0.7839195979899497	0.8176943699731903	0.7375886524822693	0.12248563218390804	0.8775143678160919
P29274_WT	Fold 3	348:223		0.5771493781747089	0.8021015761821366	0.7756301221586517	0.6547085201793722	0.896551724137931	0.8021978021978022	0.8020565552699229	0.7209876543209878	0.13375599195917737	0.8662440080408226
P29274_WT	Fold 4	348:223		0.5849508620430678	0.8056042031523643	0.7817251688057316	0.672645739910314	0.8908045977011494	0.7978723404255319	0.8093994778067886	0.7299270072992702	0.1114633266326478	0.8885366733673523
P29274_WT	Fold 5	347:224		0.5580647906564387	0.7915936952714536	0.7747272540139976	0.6964285714285714	0.8530259365994236	0.7536231884057971	0.8131868131868132	0.7238979118329466	0.1214105599011939	0.8785894400988061
P29274_WT	Mean	-		0.5752676649659716	0.8004892655505614	0.7795527979940342	0.6833279948750801	0.8757776011129881	0.7804637622744044	0.8115109215082125	0.7282746377104592	0.12255370558366127	0.8774462944163387
P29274_WT	SD	-		0.009749466913579872	0.004974081410528466	0.003890535906159006	0.015535229968752708	0.015074118331748966	0.017107976065488785	0.004977027252940849	0.0051997326017446995	0.006467967577171478	0.006467967577171523
P29274_WT	Test set	669:459		0.3372809353653839	0.6843971631205674	0.6655431480016023	0.5642701525054467	0.7668161434977578	0.6240963855421687	0.7194950911640954	0.5926773455377575	0.27089500473831785	0.7291049952616822
P28190_WT		4:0	Only one activity class in traing set for temporal split at 2013										
