target	index	A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
P47745_WT	Fold 2	11:29		0.8746081504702194	0.95	0.9373040752351097	0.9655172413793104	0.9090909090909091	0.9655172413793104	0.9090909090909091	0.9655172413793104	0.021943573667711602	0.9780564263322884
P47745_WT	Fold 3	11:29		0.740789521357966	0.9	0.8463949843260188	0.9655172413793104	0.7272727272727273	0.9032258064516129	0.8888888888888888	0.9333333333333333	0.05329153605015674	0.9467084639498433
P47745_WT	Fold 4	11:29		0.8081352297940448	0.925	0.8918495297805643	0.9655172413793104	0.8181818181818182	0.9333333333333333	0.9	0.9491525423728815	0.04702194357366772	0.9529780564263323
P47745_WT	Fold 5	11:29		0.6485012747192745	0.85	0.8401253918495297	0.8620689655172413	0.8181818181818182	0.9259259259259259	0.6923076923076923	0.8928571428571429	0.09717868338557993	0.9028213166144201
P47745_WT	Mean	-		0.7542791460481119	0.900609756097561	0.8712382445141065	0.9379310344827587	0.8045454545454547	0.9256004614180364	0.8416938616938616	0.9312228994461608	0.06170323928944619	0.9382967607105538
P47745_WT	SD	-		0.07276264726979975	0.031898268044885054	0.034924910595209836	0.03670969982223294	0.05809178640206306	0.02163816600116531	0.0742051010689733	0.023198266332725995	0.02541373493702834	0.02541373493702833
P47745_WT	Test set	33:54		0.6055094110611183	0.8160919540229885	0.7988215488215489	0.8703703703703703	0.7272727272727273	0.8392857142857143	0.7741935483870968	0.8545454545454546	0.1004489337822671	0.899551066217733
A0A2J8P2M1_WT		39:0	Only one activity class										
Q60613_WT		2:13	Number of points 15 < 30										
Q60612_WT		10:2	Not enough data in minority class of the training set for all 5 folds										
Q60612_WT	Fold 1	4:2		0.0	0.6666666666666666	0.5	0.0	1.0	0.0	0.6666666666666666	0.0	0.5	0.5
Q60612_WT	Fold 2	4:2		0.0	0.6666666666666666	0.5	0.0	1.0	0.0	0.6666666666666666	0.0	1.0	0.0
Q60612_WT	Fold 3	4:2		0.6324555320336759	0.8333333333333334	0.75	0.5	1.0	1.0	0.8	0.6666666666666666	0.5	0.5
Q60612_WT	Fold 4	4:1		-0.25	0.6	0.375	0.0	0.75	0.0	0.75	0.0	0.5	0.5
Q60612_WT	Fold 5	3:2		0.16666666666666666	0.6	0.5833333333333333	0.5	0.6666666666666666	0.5	0.6666666666666666	0.5	0.6666666666666667	0.33333333333333337
Q60612_WT	Mean	-		0.1098244397400685	0.6733333333333333	0.5416666666666666	0.2	0.8833333333333334	0.3	0.71	0.2333333333333333	0.6333333333333334	0.3666666666666667
Q60612_WT	SD	-		0.26769719832822253	0.07793634629666749	0.112833866731055	0.223606797749979	0.1326370709590369	0.3651483716701107	0.0505525029603437	0.2652741419180738	0.17743021580745905	0.17743021580745905
Q60612_WT	Test set	10:2		0.4	0.8333333333333334	0.7	0.5	0.9	0.5	0.9	0.5	0.2	0.8
P28647_WT	Fold 1	13:11		0.5913123959890826	0.7916666666666666	0.7797202797202798	0.6363636363636364	0.9230769230769231	0.875	0.75	0.7368421052631579	0.26573426573426573	0.7342657342657343
P28647_WT	Fold 2	13:11		0.5913123959890826	0.7916666666666666	0.7797202797202798	0.6363636363636364	0.9230769230769231	0.875	0.75	0.7368421052631579	0.24475524475524474	0.7552447552447552
P28647_WT	Fold 3	13:11		0.5853694070049635	0.7916666666666666	0.7937062937062938	0.8181818181818182	0.7692307692307693	0.75	0.8333333333333334	0.7826086956521738	0.0769230769230769	0.923076923076923
P28647_WT	Fold 4	13:10		0.7344646618036428	0.8695652173913043	0.8615384615384616	0.8	0.9230769230769231	0.8888888888888888	0.8571428571428571	0.8421052631578948	0.08461538461538456	0.9153846153846154
P28647_WT	Fold 5	13:10		0.27789338971674993	0.6521739130434783	0.6230769230769231	0.4	0.8461538461538461	0.6666666666666666	0.6470588235294118	0.5	0.33076923076923076	0.6692307692307692
P28647_WT	Mean	-		0.5560704501007043	0.7793478260869564	0.7675524475524476	0.6581818181818181	0.8769230769230768	0.8111111111111111	0.7675070028011205	0.7196796338672768	0.2005594405594405	0.7994405594405594
P28647_WT	SD	-		0.1369606939165683	0.06424905103350674	0.07151536425298788	0.1374301726026632	0.05617667256463243	0.08042774023418137	0.06768609699553732	0.10629859195462944	0.09299156855466521	0.09299156855466519
P28647_WT	Test set	30:21		0.46467017049401693	0.7450980392156863	0.719047619047619	0.5714285714285714	0.8666666666666667	0.75	0.7428571428571429	0.6486486486486486	0.16825396825396824	0.8317460317460317
Q61618_WT	Fold 1	9:2		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
Q61618_WT	Fold 2	9:2		0.3888888888888889	0.8181818181818182	0.6944444444444444	0.5	0.8888888888888888	0.5	0.8888888888888888	0.5	0.25	0.75
Q61618_WT	Fold 3	9:2		0.0	0.8181818181818182	0.5	0.0	1.0	0.0	0.8181818181818182	0.0	0.16666666666666669	0.8333333333333334
Q61618_WT	Fold 4	9:2		0.6708203932499369	0.9090909090909091	0.75	0.5	1.0	1.0	0.9	0.6666666666666666	0.0	1.0
Q61618_WT	Fold 5	9:1		0.0	0.9	0.5	0.0	1.0	0.0	0.9	0.0	0.11111111111111116	0.8888888888888888
Q61618_WT	Mean	-		0.41194185642776515	0.8890909090909093	0.6888888888888889	0.4	0.9777777777777779	0.5	0.9014141414141414	0.4333333333333333	0.10555555555555558	0.8944444444444445
Q61618_WT	SD	-		0.3542019439329931	0.06174683940339406	0.16926979463119105	0.3415650255319866	0.04057204129667899	0.408248290463863	0.052927108187362355	0.35486043161491804	0.08842471397269129	0.08842471397269126
Q61618_WT	Test set	17:7		0.4509560339299333	0.7916666666666666	0.6848739495798319	0.42857142857142855	0.9411764705882353	0.75	0.8	0.5454545454545454	0.08403361344537816	0.9159663865546218
P25099_WT	Fold 1	80:69		0.6621252136980957	0.8322147651006712	0.8298007246376812	0.7971014492753623	0.8625	0.8333333333333334	0.8313253012048193	0.8148148148148148	0.10054347826086955	0.8994565217391305
P25099_WT	Fold 2	80:69		0.6227645826422991	0.8120805369127517	0.8070652173913043	0.7391304347826086	0.875	0.8360655737704918	0.7954545454545454	0.7846153846153846	0.10253623188405796	0.8974637681159421
P25099_WT	Fold 3	81:68		0.45654442730384737	0.7315436241610739	0.7247639796659404	0.6470588235294118	0.8024691358024691	0.7333333333333333	0.7303370786516854	0.6875	0.16666666666666669	0.8333333333333333
P25099_WT	Fold 4	81:68		0.49772876615097905	0.7516778523489933	0.7468228031953522	0.6911764705882353	0.8024691358024691	0.746031746031746	0.7558139534883721	0.717557251908397	0.1588598402323893	0.8411401597676108
P25099_WT	Fold 5	81:68		0.6206540032220305	0.8120805369127517	0.8070987654320987	0.75	0.8641975308641975	0.8225806451612904	0.8045977011494253	0.7846153846153845	0.12327523602033408	0.876724763979666
P25099_WT	Mean	-		0.5719633986034504	0.7879194630872484	0.7831102980644754	0.7248934356351237	0.8413271604938272	0.794268926326039	0.7835057159897696	0.7578205671907962	0.13037629061286352	0.8696237093871364
P25099_WT	SD	-		0.0729303409314269	0.03564004844926645	0.03662957779065572	0.0469788773926144	0.029226401477285682	0.041057912578759966	0.03283315600759735	0.04330201202297486	0.025310717533070015	0.02531071753307003
P25099_WT	Test set	162:158		0.5437249740754565	0.771875	0.7718784185028911	0.7721518987341772	0.7716049382716049	0.7672955974842768	0.7763975155279503	0.7697160883280757	0.13189560868885764	0.8681043913111424
P29275_WT	Fold 1	184:93		0.5939610159080438	0.8231046931407943	0.7870792426367461	0.6774193548387096	0.8967391304347826	0.7682926829268293	0.8461538461538461	0.7199999999999999	0.10162459093034129	0.8983754090696587
P29275_WT	Fold 2	183:94		0.5721671530068587	0.8122743682310469	0.7777293337983955	0.6702127659574468	0.8852459016393442	0.75	0.8393782383419689	0.7078651685393258	0.11382397395651668	0.8861760260434833
P29275_WT	Fold 3	183:94		0.6156208108620624	0.8303249097472925	0.8017381699802348	0.7127659574468085	0.8907103825136612	0.7701149425287356	0.8578947368421053	0.7403314917127071	0.09929078014184398	0.900709219858156
P29275_WT	Fold 4	183:93		0.5946578093616358	0.822463768115942	0.789441212762207	0.6881720430107527	0.8907103825136612	0.7619047619047619	0.8489583333333334	0.7231638418079096	0.12685821728656207	0.8731417827134379
P29275_WT	Fold 5	183:93		0.6087996815759458	0.8260869565217391	0.8027498677948175	0.7311827956989247	0.8743169398907104	0.7472527472527473	0.8648648648648649	0.7391304347826086	0.0970092249838416	0.9029907750161584
P29275_WT	Mean	-		0.5970412941429093	0.822850939151363	0.7917475653944802	0.6959505833905286	0.8875445473984319	0.7595130269226148	0.8514500039072239	0.7260981873685102	0.10772135745982112	0.8922786425401789
P29275_WT	SD	-		0.013646428882712582	0.00545298373706987	0.00860703350961302	0.020778245663412465	0.006890074429570031	0.00852462618056489	0.008180039834608768	0.01118531532779085	0.010218091067206765	0.010218091067206775
P29275_WT	Test set	400:193		0.6139351377526677	0.8313659359190556	0.8052849740932643	0.7305699481865285	0.88	0.746031746031746	0.8712871287128713	0.7382198952879582	0.10111398963730568	0.8988860103626943
P0DMS8_WT	Fold 1	287:163		0.5936786192055934	0.8155555555555556	0.7891344776725593	0.6932515337423313	0.8850174216027874	0.773972602739726	0.8355263157894737	0.7313915857605178	0.1272952694469977	0.8727047305530024
P0DMS8_WT	Fold 2	287:163		0.6568416801898334	0.8444444444444444	0.8144332100639149	0.7055214723926381	0.9233449477351916	0.8394160583941606	0.8466453674121406	0.7666666666666667	0.09384151685513352	0.9061584831448666
P0DMS8_WT	Fold 3	287:163		0.5851986055366328	0.8111111111111111	0.7869754814988992	0.6993865030674846	0.8745644599303136	0.76	0.8366666666666667	0.7284345047923323	0.11816763215835488	0.8818323678416452
P0DMS8_WT	Fold 4	286:163		0.5501667213954158	0.7973273942093542	0.7617551160495946	0.6319018404907976	0.8916083916083916	0.7686567164179104	0.8095238095238095	0.6936026936026937	0.12872710111973917	0.8712728988802608
P0DMS8_WT	Fold 5	286:163		0.6286018412016378	0.8307349665924276	0.8077673859882448	0.7239263803680982	0.8916083916083916	0.7919463087248322	0.85	0.7564102564102565	0.12332146381226138	0.8766785361877385
P0DMS8_WT	Mean	-		0.6028974935058227	0.8198346943825786	0.7920131342546426	0.69079754601227	0.8932287224970151	0.7867983372553258	0.8356724318784179	0.7353011414464934	0.11827059667849733	0.8817294033215027
P0DMS8_WT	SD	-		0.033539681407589866	0.014862964193138508	0.0168328474600569	0.02846872565283412	0.014877377269466065	0.025842132717129478	0.012977190414180217	0.02320411883005111	0.011641055258722964	0.011641055258722999
P0DMS8_WT	Test set	600:364		0.6160567531116221	0.8226141078838174	0.7975274725274726	0.695054945054945	0.9	0.8083067092651757	0.8294930875576036	0.7474150664697193	0.110242673992674	0.8897573260073259
P30543_WT	Fold 1	75:73		0.6080204850589124	0.8040540540540541	0.8039269406392694	0.7945205479452054	0.8133333333333334	0.8055555555555556	0.8026315789473685	0.8	0.10502283105022828	0.8949771689497716
P30543_WT	Fold 2	75:73		0.6485844748858447	0.8243243243243243	0.8242922374429223	0.821917808219178	0.8266666666666667	0.821917808219178	0.8266666666666667	0.821917808219178	0.15214611872146117	0.8478538812785388
P30543_WT	Fold 3	75:72		0.6193856795284858	0.8095238095238095	0.8088888888888889	0.7777777777777778	0.84	0.8235294117647058	0.7974683544303798	0.7999999999999999	0.12092592592592592	0.8790740740740741
P30543_WT	Fold 4	75:72		0.7019266876749125	0.8503401360544217	0.8508333333333333	0.875	0.8266666666666667	0.8289473684210527	0.8732394366197183	0.8513513513513513	0.08962962962962961	0.9103703703703704
P30543_WT	Fold 5	74:73		0.6734542761940022	0.8367346938775511	0.8367271380970012	0.8356164383561644	0.8378378378378378	0.8356164383561644	0.8378378378378378	0.8356164383561644	0.09163272861902996	0.90836727138097
P30543_WT	Mean	-		0.6502743206684316	0.8249954035668322	0.824933707680283	0.8209665144596651	0.8289009009009008	0.8231133164633313	0.8275687749003942	0.8217771195853387	0.11187144678925501	0.888128553210745
P30543_WT	SD	-		0.03148446100723653	0.015591274754730424	0.015858791282185963	0.030821526326819622	0.008711980331934094	0.009130914180853928	0.024899718369326775	0.01832424439893014	0.0210366365854117	0.021036636585411696
P30543_WT	Test set	161:156		0.7605302994090531	0.8801261829652997	0.8802954292084727	0.8910256410256411	0.8695652173913043	0.86875	0.89171974522293	0.8797468354430381	0.060121038381907944	0.939878961618092
P30542_WT	Fold 1	238:254		0.5540965319030446	0.7764227642276422	0.777112419771058	0.7559055118110236	0.7983193277310925	0.8	0.753968253968254	0.7773279352226721	0.14596704823661746	0.8540329517633826
P30542_WT	Fold 2	238:254		0.5441597668316013	0.7723577235772358	0.7713227023092701	0.8031496062992126	0.7394957983193278	0.7669172932330827	0.7787610619469026	0.7846153846153846	0.14997022431019652	0.8500297756898034
P30542_WT	Fold 3	238:254		0.5173015656370098	0.758130081300813	0.7587342023423542	0.7401574803149606	0.7773109243697479	0.7800829875518672	0.7370517928286853	0.7595959595959596	0.16684311519883543	0.8331568848011646
P30542_WT	Fold 4	238:254		0.5562563437080034	0.7784552845528455	0.7777575597168	0.7992125984251969	0.7563025210084033	0.7777777777777778	0.7792207792207793	0.7883495145631068	0.1428902269569245	0.8571097730430755
P30542_WT	Fold 5	238:254		0.5770884772177762	0.7886178861788617	0.7886587705948521	0.7874015748031497	0.7899159663865546	0.8	0.7768595041322314	0.7936507936507937	0.12065771190365909	0.8793422880963409
P30542_WT	Mean	-		0.549780537059487	0.7747967479674797	0.774717130946867	0.7771653543307087	0.7722689075630252	0.7849556117125456	0.7651722784193704	0.7807079175295832	0.1452656653212466	0.8547343346787534
P30542_WT	SD	-		0.017761212991347503	0.0090441444964581	0.008909985823813004	0.02268481935572904	0.01976725911975053	0.011925546372251027	0.015464467504281232	0.010788260554297768	0.013536402989218812	0.013536402989218797
P30542_WT	Test set	528:527		0.5871664932589226	0.7933649289099526	0.7933827123224657	0.8121442125237192	0.7746212121212122	0.7824497257769653	0.8051181102362205	0.7970204841713222	0.1320636392386867	0.8679345638548674
P29274_WT	Fold 1	336:222		0.5669485070429646	0.7956989247311828	0.7715170527670527	0.6531531531531531	0.8898809523809523	0.7967032967032966	0.7952127659574468	0.7178217821782177	0.1322393822393822	0.8677606177606177
P29274_WT	Fold 2	336:222		0.5518586197925629	0.7849462365591398	0.7763433075933076	0.7342342342342343	0.8184523809523809	0.7276785714285714	0.8233532934131736	0.7309417040358744	0.13978710853710852	0.8602128914628915
P29274_WT	Fold 3	336:222		0.5997173389559046	0.8100358422939068	0.795648326898327	0.7252252252252253	0.8660714285714286	0.7815533980582524	0.8267045454545454	0.7523364485981308	0.11963749463749464	0.8803625053625054
P29274_WT	Fold 4	336:222		0.5942780989197886	0.8082437275985663	0.7880469755469754	0.6891891891891891	0.8869047619047619	0.8010471204188482	0.8119891008174387	0.7409200968523002	0.10742438867438867	0.8925756113256115
P29274_WT	Fold 5	336:221		0.5444381189453171	0.7845601436265709	0.7672241973712561	0.6832579185520362	0.8511904761904762	0.7512437810945274	0.8033707865168539	0.7156398104265402	0.1341036414565826	0.8658963585434174
P29274_WT	Mean	-		0.5714481367313076	0.7966969749618733	0.7797559720353837	0.6970119440707675	0.8625	0.7716452335406992	0.8121260984318915	0.7315319684182127	0.12663840310899133	0.8733615968910087
P29274_WT	SD	-		0.020223302854082862	0.00998024306892209	0.009642606216299436	0.026942687230415537	0.023896171700083648	0.025624974291884723	0.010811383624118327	0.012661237797968322	0.0106315589587496	0.010631558958749648
P29274_WT	Test set	728:468		0.5694204824656653	0.7976588628762542	0.778464590964591	0.6901709401709402	0.8667582417582418	0.7690476190476191	0.8131443298969072	0.7274774774774775	0.12223220155912462	0.8777677984408755
P28190_WT	Fold 1	28:15		0.5806452980511959	0.813953488372093	0.7797619047619048	0.6666666666666666	0.8928571428571429	0.7692307692307693	0.8333333333333334	0.7142857142857142	0.1619047619047619	0.8380952380952381
P28190_WT	Fold 2	28:15		0.44605363444005036	0.7441860465116279	0.7261904761904762	0.6666666666666666	0.7857142857142857	0.625	0.8148148148148148	0.6451612903225806	0.12619047619047616	0.8738095238095237
P28190_WT	Fold 3	28:15		0.4055975585594414	0.7441860465116279	0.6797619047619048	0.4666666666666667	0.8928571428571429	0.7	0.7575757575757576	0.56	0.20476190476190476	0.7952380952380952
P28190_WT	Fold 4	28:15		0.6324757715822045	0.8372093023255814	0.7976190476190477	0.6666666666666666	0.9285714285714286	0.8333333333333334	0.8387096774193549	0.7407407407407408	0.1476190476190476	0.8523809523809524
P28190_WT	Fold 5	27:15		0.36084519443548835	0.7142857142857143	0.674074074074074	0.5333333333333333	0.8148148148148148	0.6153846153846154	0.7586206896551724	0.5714285714285715	0.23703703703703705	0.7629629629629631
P28190_WT	Mean	-		0.48512349141367606	0.770764119601329	0.7314814814814815	0.5999999999999999	0.8629629629629629	0.7085897435897437	0.8006108545596866	0.6463232633555215	0.1755026455026455	0.8244973544973545
P28190_WT	SD	-		0.09498511535519188	0.042588891523874677	0.0460139411936199	0.07698003589195009	0.04895133135634947	0.07636155449022713	0.03250442772002475	0.06657805648101582	0.03659843599904277	0.03659843599904271
P28190_WT	Test set	65:27		0.572167309918707	0.8260869565217391	0.7794871794871795	0.6666666666666666	0.8923076923076924	0.72	0.8656716417910447	0.6923076923076923	0.19487179487179485	0.8051282051282052
