target	index	A:N	error	MCC	ACC	BACC	Sensitivity	Specificity	PPV	NPV	F1	AUC A	AUC N
Q9Y345_WT	Mean	-		0.33784048752090223	0.9536796536796537	0.6950000000000001	0.99	0.4	0.9632034632034632	0.3	0.9758187737767999	0.13999999999999999	0.86
Q9Y345_WT	SD	-		0.38822652857968454	0.026261040498879836	0.218136043177952	0.018257418583505554	0.4472135954999579	0.031166826935721766	0.3651483716701107	0.013766470523465591	0.15652475842498526	0.15652475842498526
Q9Y345_WT	Test set	17:21		0.0	0.5526315789473685	0.5	1.0	0.0	0.5526315789473685	0.0	0.711864406779661	0.3389355742296919	0.6610644257703082
P31652_WT	Fold 1	225:102		0.7103976464463975	0.8746177370030581	0.8579738562091503	0.8137254901960784	0.9022222222222223	0.7904761904761904	0.9144144144144144	0.8019323671497584	0.06174291938997822	0.9382570806100218
P31652_WT	Fold 2	224:103		0.6788581582896329	0.8654434250764526	0.820496705963939	0.6990291262135923	0.9419642857142857	0.8470588235294118	0.871900826446281	0.7659574468085106	0.08794209431345354	0.9120579056865464
P31652_WT	Fold 3	224:102		0.7053042574327028	0.8742331288343558	0.8497461484593838	0.7843137254901961	0.9151785714285714	0.8080808080808081	0.9030837004405287	0.7960199004975124	0.08359593837535015	0.9164040616246498
P31652_WT	Fold 4	224:102		0.7383019916024314	0.8865030674846626	0.8720238095238095	0.8333333333333334	0.9107142857142857	0.8095238095238095	0.9230769230769231	0.8212560386473431	0.047006302521008396	0.9529936974789915
P31652_WT	Fold 5	224:102		0.6556743992027781	0.8558282208588958	0.8149947478991597	0.7058823529411765	0.9241071428571429	0.8089887640449438	0.8734177215189873	0.7539267015706808	0.07311362044817925	0.9268863795518207
P31652_WT	Mean	-		0.6977072905947886	0.8713251158514849	0.8430470536110886	0.7672568056348753	0.9188373015873017	0.8128256791310328	0.897178717179427	0.787818490934761	0.07068017500959392	0.9293198249904062
P31652_WT	SD	-		0.025783530059925702	0.009348940671896544	0.02001162048067818	0.05039547657470356	0.012369715554359988	0.016928998198837277	0.01917555661900261	0.02240198225696597	0.013607836190297993	0.013607836190297984
P31652_WT	Test set	227:195		0.5348884845578701	0.7630331753554502	0.751180390827968	0.5948717948717949	0.9074889867841409	0.8467153284671532	0.7228070175438597	0.6987951807228915	0.19836213712865694	0.8016378628713431
P48067_WT	Fold 1	59:36		0.5080037664783428	0.7684210526315789	0.7540018832391714	0.6944444444444444	0.8135593220338984	0.6944444444444444	0.8135593220338984	0.6944444444444444	0.23587570621468926	0.7641242937853108
P48067_WT	Fold 2	58:36		0.5402452734927758	0.7872340425531915	0.7485632183908046	0.5833333333333334	0.9137931034482759	0.8076923076923077	0.7794117647058824	0.6774193548387097	0.2174329501915709	0.7825670498084292
P48067_WT	Fold 3	58:36		0.6154681432192021	0.8191489361702128	0.8060344827586207	0.75	0.8620689655172413	0.7714285714285715	0.847457627118644	0.7605633802816902	0.15469348659003831	0.8453065134099617
P48067_WT	Fold 4	58:36		0.6499420572732687	0.8297872340425532	0.7830459770114943	0.5833333333333334	0.9827586206896551	0.9545454545454546	0.7916666666666666	0.7241379310344828	0.17816091954022992	0.8218390804597702
P48067_WT	Fold 5	58:36		0.3438530940989908	0.6914893617021277	0.6709770114942528	0.5833333333333334	0.7586206896551724	0.6	0.7457627118644068	0.591549295774648	0.2502394636015326	0.7497605363984674
P48067_WT	Mean	-		0.531502466912516	0.7792161254199328	0.7525245145788688	0.638888888888889	0.8661601402688486	0.7656221556221556	0.7955716184778996	0.6896228812747951	0.20728050522761218	0.7927194947723878
P48067_WT	SD	-		0.09739873721697345	0.044775127146292226	0.04175872385623491	0.0641500299099584	0.0709605783115053	0.1080066279117568	0.031018897660669634	0.05166308282353855	0.032607705026581044	0.03260770502658104
P48067_WT	Test set	158:48		-0.00918120499011958	0.6262135922330098	0.495253164556962	0.25	0.740506329113924	0.22641509433962265	0.7647058823529411	0.2376237623762376	0.5329641350210972	0.4670358649789029
P28572_WT	Fold 1	3:6		0.1889822365046136	0.6666666666666666	0.5833333333333334	0.8333333333333334	0.3333333333333333	0.7142857142857143	0.5	0.7692307692307692	0.5833333333333334	0.4166666666666667
P28572_WT	Fold 2	3:6		0.15811388300841897	0.5555555555555556	0.5833333333333333	0.5	0.6666666666666666	0.75	0.4	0.6	0.33333333333333337	0.6666666666666667
P28572_WT	Fold 3	3:6		0.5	0.7777777777777778	0.75	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.05555555555555556	0.9444444444444445
P28572_WT	Fold 4	3:6		0.0	0.6666666666666666	0.5	1.0	0.0	0.6666666666666666	0.0	0.8	0.22222222222222224	0.7777777777777779
P28572_WT	Fold 5	3:6		0.5	0.7777777777777778	0.6666666666666666	1.0	0.3333333333333333	0.75	1.0	0.8571428571428571	0.0	1.0
P28572_WT	Mean	-		0.2694192239026065	0.6888888888888889	0.6166666666666666	0.8333333333333334	0.39999999999999997	0.7428571428571429	0.5133333333333333	0.771941391941392	0.23888888888888893	0.7611111111111113
P28572_WT	SD	-		0.18155839036559357	0.07590333900710813	0.0775791113542719	0.16666666666666666	0.2277100170213244	0.049848599198229246	0.29913455414157936	0.08305293027617724	0.19083960041464076	0.19083960041464076
P28572_WT	Test set	32:25		-0.10833333333333334	0.42105263157894735	0.475625	0.92	0.03125	0.42592592592592593	0.3333333333333333	0.5822784810126582	0.46687500000000004	0.533125
Q9WTR4_WT	Fold 1	45:36		0.4474933663096179	0.7283950617283951	0.7222222222222222	0.6666666666666666	0.7777777777777778	0.7058823529411765	0.7446808510638298	0.6857142857142857	0.21543209876543212	0.7845679012345679
Q9WTR4_WT	Fold 2	45:36		0.6029557956885957	0.8024691358024691	0.8027777777777778	0.8055555555555556	0.8	0.7631578947368421	0.8372093023255814	0.7837837837837838	0.10679012345679013	0.8932098765432098
Q9WTR4_WT	Fold 3	44:37		0.6310829147778197	0.8148148148148148	0.8058968058968059	0.7027027027027027	0.9090909090909091	0.8666666666666667	0.7843137254901961	0.7761194029850748	0.14312039312039312	0.856879606879607
Q9WTR4_WT	Fold 4	44:36		0.46674759692558426	0.7375	0.7285353535353536	0.6388888888888888	0.8181818181818182	0.7419354838709677	0.7346938775510204	0.6865671641791045	0.1976010101010101	0.80239898989899
Q9WTR4_WT	Fold 5	44:36		0.5723246225701795	0.7875	0.7765151515151515	0.6666666666666666	0.8863636363636364	0.8275862068965517	0.7647058823529411	0.7384615384615385	0.11868686868686867	0.8813131313131314
Q9WTR4_WT	Mean	-		0.5441208592543594	0.7741358024691359	0.7671894621894622	0.696096096096096	0.8382828282828283	0.781045721022441	0.7731207277567138	0.7341292350247575	0.15632609882609882	0.8436739011739011
Q9WTR4_WT	SD	-		0.06725931809973043	0.031808172390416764	0.03257797807007632	0.05327580392877458	0.04628901075212008	0.0532229274514246	0.033138315222557925	0.038413702352869235	0.039247192455912606	0.039247192455912606
Q9WTR4_WT	Test set	23:12		0.4927536231884058	0.7714285714285715	0.7463768115942029	0.6666666666666666	0.8260869565217391	0.6666666666666666	0.8260869565217391	0.6666666666666666	0.12681159420289856	0.8731884057971014
P23977_WT	Fold 1	120:79		0.6281047092617218	0.8241206030150754	0.8044303797468355	0.7088607594936709	0.9	0.8235294117647058	0.8244274809160306	0.761904761904762	0.09483122362869198	0.905168776371308
P23977_WT	Fold 2	120:79		0.6720207712416867	0.8442211055276382	0.831909282700422	0.7721518987341772	0.8916666666666667	0.8243243243243243	0.856	0.7973856209150328	0.09314345991561182	0.9068565400843882
P23977_WT	Fold 3	120:79		0.599561167382379	0.8090452261306532	0.7984177215189874	0.7468354430379747	0.85	0.7662337662337663	0.8360655737704918	0.7564102564102563	0.10622362869198312	0.8937763713080169
P23977_WT	Fold 4	120:78		0.6361778602856142	0.8282828282828283	0.8112179487179487	0.7307692307692307	0.8916666666666667	0.8142857142857143	0.8359375	0.7702702702702704	0.09129273504273504	0.908707264957265
P23977_WT	Fold 5	119:79		0.681112325800227	0.8484848484848485	0.83352834804808	0.759493670886076	0.907563025210084	0.8450704225352113	0.8503937007874016	0.8	0.0796723752792256	0.9203276247207745
P23977_WT	Mean	-		0.6433953667943257	0.8308309222882088	0.8159007361464546	0.7436222005842259	0.8881792717086835	0.8146887278287445	0.8405648510947848	0.7771941819000643	0.0930326845116495	0.9069673154883503
P23977_WT	SD	-		0.027231465937088327	0.013019830018212419	0.01307771411361043	0.02020614095142746	0.018245730790752136	0.02395167185746062	0.0103030796276944	0.016540243969978136	0.007732758342000817	0.007732758342000826
P23977_WT	Test set	112:140		0.3304611103511962	0.6666666666666666	0.6660714285714285	0.6714285714285714	0.6607142857142857	0.7121212121212122	0.6166666666666667	0.6911764705882353	0.27228954081632656	0.7277104591836735
Q01959_WT	Fold 1	113:140		0.6328818227768502	0.8181818181818182	0.8169405815423515	0.8285714285714286	0.8053097345132744	0.8405797101449275	0.7913043478260869	0.8345323741007195	0.09785082174462706	0.9021491782553729
Q01959_WT	Fold 2	112:140		0.5584479716222245	0.7817460317460317	0.7794642857142857	0.8	0.7589285714285714	0.8057553956834532	0.7522123893805309	0.8028673835125448	0.1442920918367347	0.8557079081632653
Q01959_WT	Fold 3	112:140		0.7506945222058872	0.876984126984127	0.875	0.8928571428571429	0.8571428571428571	0.8865248226950354	0.8648648648648649	0.8896797153024911	0.09088010204081633	0.9091198979591837
Q01959_WT	Fold 4	112:140		0.7267857142857143	0.8650793650793651	0.8633928571428571	0.8785714285714286	0.8482142857142857	0.8785714285714286	0.8482142857142857	0.8785714285714286	0.0772640306122449	0.9227359693877552
Q01959_WT	Fold 5	112:140		0.6129287892552077	0.8095238095238095	0.8044642857142856	0.85	0.7589285714285714	0.815068493150685	0.8018867924528302	0.8321678321678322	0.10950255102040815	0.8904974489795918
Q01959_WT	Mean	-		0.6563477640291767	0.8303030303030303	0.8278524020227559	0.85	0.805704804045512	0.845299970049106	0.8116965360477197	0.8475637467310033	0.10395791945096622	0.8960420805490339
Q01959_WT	SD	-		0.06567983294919083	0.032467933298792384	0.032897572239971605	0.030583887092059822	0.038360390365142445	0.029739073171683932	0.03699291225921	0.029268432609934694	0.020730324218511967	0.020730324218511998
Q01959_WT	Test set	265:195		0.43852331119995897	0.7217391304347827	0.7212385099177552	0.717948717948718	0.7245283018867924	0.6572769953051644	0.7773279352226721	0.6862745098039216	0.2234349298500242	0.7765650701499758
P31645_WT	Fold 1	348:146		0.6420597892926575	0.8562753036437247	0.8025704613446701	0.6712328767123288	0.9339080459770115	0.8099173553719008	0.871313672922252	0.7340823970037453	0.08715162966461974	0.9128483703353802
P31645_WT	Fold 2	347:147		0.6013224308815401	0.8360323886639676	0.7950655766629418	0.6938775510204082	0.8962536023054755	0.7391304347826086	0.8735955056179775	0.7157894736842104	0.09561057852535826	0.9043894214746417
P31645_WT	Fold 3	347:147		0.6302580410204143	0.8502024291497976	0.801231155286322	0.6802721088435374	0.9221902017291066	0.7874015748031497	0.8719346049046321	0.7299270072992701	0.08694544100060775	0.9130545589993921
P31645_WT	Fold 4	347:146		0.7093758236622986	0.8823529411764706	0.8370770992065059	0.726027397260274	0.9481268011527377	0.8548387096774194	0.8915989159891599	0.7851851851851852	0.06863132130590975	0.9313686786940903
P31645_WT	Fold 5	347:146		0.6549621156051593	0.8600405679513184	0.8152757490821523	0.7054794520547946	0.9250720461095101	0.7984496124031008	0.8818681318681318	0.7490909090909091	0.09099522324424618	0.9090047767557538
P31645_WT	Mean	-		0.6475956400924139	0.8569807261170558	0.8102440083165184	0.6953778771782685	0.9251101394547682	0.7979475374076359	0.8780621662604308	0.7428149944526641	0.08586683874814835	0.9141331612518515
P31645_WT	SD	-		0.032515391021638716	0.013774297935905715	0.013637160091567504	0.01758243043166518	0.015537036925607336	0.03403626250556677	0.007080127061296415	0.021630832204416722	0.008377727659351391	0.008377727659351434
P31645_WT	Test set	511:251		0.17371307184415954	0.6758530183727034	0.5677680666765423	0.250996015936255	0.8845401174168297	0.5163934426229508	0.70625	0.3378016085790885	0.3756714823679841	0.6243285176320159
P23975_WT	Fold 1	221:124		0.6314490728438004	0.8318840579710145	0.8121442125237192	0.7419354838709677	0.8823529411764706	0.7796610169491526	0.8590308370044053	0.7603305785123968	0.09546051671288863	0.9045394832871113
P23975_WT	Fold 2	220:124		0.6946394937601476	0.8604651162790697	0.8434017595307918	0.782258064516129	0.9045454545454545	0.8220338983050848	0.8805309734513275	0.8016528925619835	0.09270527859237536	0.9072947214076246
P23975_WT	Fold 3	220:124		0.6665958441829534	0.8488372093023255	0.8237536656891495	0.7338709677419355	0.9136363636363637	0.8272727272727273	0.8589743589743589	0.7777777777777779	0.0939149560117302	0.9060850439882697
P23975_WT	Fold 4	220:124		0.5472474340888689	0.7965116279069767	0.7617302052785924	0.6370967741935484	0.8863636363636364	0.7596153846153846	0.8125	0.6929824561403508	0.126099706744868	0.8739002932551321
P23975_WT	Fold 5	220:124		0.661342634617031	0.8401162790697675	0.8362903225806452	0.8225806451612904	0.85	0.7555555555555555	0.8947368421052632	0.7876447876447876	0.08519061583577714	0.9148093841642229
P23975_WT	Mean	-		0.6402548958985603	0.8355628581058309	0.8154640331205796	0.7435483870967742	0.887379679144385	0.788827716539581	0.8611546023070711	0.7640776985274593	0.09867421477952787	0.9013257852204722
P23975_WT	SD	-		0.04623157874097723	0.019814122298523862	0.026398593274124357	0.05652836564146394	0.020031717250811834	0.0277641698720158	0.025428805039079655	0.034697669148782494	0.01292653374849274	0.012926533748492699
P23975_WT	Test set	254:217		0.35560007692704554	0.6815286624203821	0.6735095613048369	0.5714285714285714	0.7755905511811023	0.6850828729281768	0.6793103448275862	0.6231155778894472	0.22917195834391668	0.7708280416560833
